height,img_name,object_type,width,xmax,xmin,ymax,ymin,Gun,Knife,Pliers,Scissors,Wrench,area
549,P03680.jpg,Gun,952,439.105,298.785,287.541,124.686,1,0,0,0,0,22851.813599999998
585,P03684.jpg,Gun,969,661.186,460.49,451.46,347.746,1,0,0,0,0,20814.984944000003
608,P03688.jpg,Gun,606,490.4980000000001,377.306,329.01,181.766,1,0,0,0,0,16666.84284800002
589,P03691.jpg,Gun,948,346.917,209.596,375.377,195.196,1,0,0,0,0,24742.635100999996
496,P03692.jpg,Gun,810,501.233,369.492,257.483,85.63600000000002,1,0,0,0,0,22639.295626999996
600,P03696.jpg,Gun,969,632.867,541.753,511.703,401.854,1,0,0,0,0,10008.78178599999
631,P03702.jpg,Gun,969,306.583,104.657,377.284,285.888,1,0,0,0,0,18455.228696000006
521,P03709.jpg,Gun,828,294.587,95.741,357.395,240.879,1,0,0,0,0,23168.740535999998
680,P03710.jpg,Gun,1124,322.775,201.377,477.497,359.305,1,0,0,0,0,14348.272415999998
558,P03717.jpg,Gun,922,166.358,100.752,330.403,123.497,1,0,0,0,0,13574.275036000003
528,P03721.jpg,Gun,808,448.661,247.431,148.06,39.156,1,0,0,0,0,21914.75192
535,P03734.jpg,Gun,906,552.5790000000002,360.328,452.549,357.7,1,0,0,0,0,18234.815099000018
553,P03736.jpg,Gun,933,689.97,554.821,397.289,210.819,1,0,0,0,0,25201.23403
525,P03754.jpg,Gun,718,335.736,105.83,363.789,250.029,1,0,0,0,0,26154.10656
525,P03754.jpg,Gun,718,338.473,200.712,428.273,281.05400000000003,1,0,0,0,0,20281.036659
815,P03759.jpg,Pliers,1103,1045.537,866.1419999999998,643.123,577.961,0,0,1,0,0,11689.73699000002
815,P03759.jpg,Pliers,1103,1006.295,867.544,557.184,445.747,0,0,1,0,0,15461.995186999991
720,P03769.jpg,Pliers,838,349.255,165.044,433.835,349.571,0,0,1,0,0,15522.35570399999
527,P03771.jpg,Knife,580,427.446,364.80300000000005,352.962,59.234,0,1,0,0,0,18400.003103999992
661,P03781.jpg,Pliers,367,224.77,115.649,444.241,361.52,0,0,1,0,0,9026.598241000002
343,P03790.jpg,Scissors,381,253.193,178.639,204.687,130.364,0,0,0,1,0,5541.076942000001
370,P03795.jpg,Pliers,368,240.813,174.41400000000004,232.375,143.19799999999995,0,0,1,0,0,5921.263622999998
334,P03799.jpg,Pliers,321,194.558,126.85,234.922,143.19799999999995,0,0,1,0,0,6210.448592000003
354,P03804.jpg,Pliers,484,448.945,261.372,292.06,174.74400000000003,0,0,1,0,0,22005.314067999992
354,P03804.jpg,Pliers,484,304.422,169.738,232.992,125.11,0,0,1,0,0,14529.979288000002
481,P03816.jpg,Pliers,619,134.497,38.54,324.382,206.222,0,0,1,0,0,11338.279120000003
598,P03817.jpg,Pliers,767,229.028,193.943,458.028,314.591,0,0,1,0,0,5032.487144999997
468,P03821.jpg,Wrench,319,182.807,89.985,353.034,258.132,0,0,0,0,1,8808.993443999998
468,P03821.jpg,Wrench,319,264.685,72.15,426.24300000000005,279.824,0,0,0,0,1,28190.782165000008
472,P03822.jpg,Knife,604,520.346,471.995,351.129,227.523,0,1,0,0,0,5976.473706000001
492,P03825.jpg,Scissors,558,455.192,316.224,447.532,340.922,0,0,0,1,0,14815.378479999996
423,P03831.jpg,Scissors,412,339.233,216.208,223.019,84.796,0,0,0,1,0,17004.884575000004
423,P03831.jpg,Scissors,412,319.339,199.98,211.745,81.365,0,0,0,1,0,15562.02642
423,P03831.jpg,Scissors,412,327.715,209.403,183.806,62.739,0,0,0,1,0,14323.678903999999
261,P03833.jpg,Pliers,246,216.618,155.352,146.378,41.736,0,0,1,0,0,6410.996771999999
261,P03833.jpg,Pliers,246,190.048,136.597,204.445,79.54,0,0,1,0,0,6676.297154999998
261,P03834.jpg,Pliers,244,189.433,137.657,205.655,80.145,0,0,1,0,0,6498.405759999998
261,P03834.jpg,Pliers,244,216.407,154.089,164.524,42.341,0,0,1,0,0,7614.200194000001
429,P03840.jpg,Pliers,550,517.154,389.263,361.891,221.211,0,0,1,0,0,17991.705880000005
428,P03841.jpg,Pliers,550,519.9490000000002,389.263,363.527,221.687,0,0,1,0,0,18536.502240000027
699,P03842.jpg,Pliers,631,279.821,187.616,558.066,437.381,0,0,1,0,0,11127.760425000008
614,P03843.jpg,Scissors,492,270.694,210.053,278.897,160.793,0,0,0,1,0,7161.9446640000015
337,P03845.jpg,Scissors,394,253.822,123.657,73.804,33.973,0,0,0,1,0,5184.6021150000015
144,P03853.jpg,Pliers,234,188.806,53.222,104.788,58.234,0,0,1,0,0,6311.977535999999
144,P03853.jpg,Pliers,234,215.268,45.194,71.082,19.022,0,0,1,0,0,8854.05244
144,P03853.jpg,Pliers,234,122.501,34.193000000000005,124.144,74.419,0,0,1,0,0,4391.1153
411,P03854.jpg,Pliers,234,209.024,52.33,338.611,286.224,0,0,1,0,0,8208.728578
411,P03854.jpg,Pliers,234,182.562,57.682,374.329,323.371,0,0,1,0,0,6363.635040000004
411,P03854.jpg,Pliers,234,115.067,41.62600000000001,391.95,336.2290000000001,0,0,1,0,0,4092.2059609999906
662,P03862.jpg,Pliers,797,262.291,181.274,420.366,366.67,0,0,1,0,0,4350.2888319999975
991,P03863.jpg,Pliers,797,262.291,180.262,751.0010000000002,695.882,0,0,1,0,0,4521.356451000021
480,P03874.jpg,Wrench,410,264.13,53.659,463.87,281.437,0,0,0,0,1,38396.855943
360,P03876.jpg,Knife,369,254.596,150.976,108.459,60.07,0,1,0,0,0,5014.06818
729,P03893.jpg,Knife,692,255.873,166.18599999999995,259.331,148.672,0,1,0,0,0,9924.673733000007
610,P03902.jpg,Scissors,659,252.882,175.00799999999995,436.825,377.451,0,0,0,1,0,4623.690876000001
510,P03905.jpg,Scissors,440,201.83,155.42600000000004,288.98,222.202,0,0,0,1,0,3098.766311999999
510,P03907.jpg,Scissors,440,201.83,154.86700000000005,286.616,222.202,0,0,0,1,0,3025.074681999997
479,P03909.jpg,Wrench,438,294.968,216.496,362.441,133.765,0,0,0,0,1,17944.663072
990,P03915.jpg,Pliers,1500,1200.762,1048.285,694.0319999999998,601.112,0,0,1,0,0,14168.162839999963
990,P03915.jpg,Pliers,1500,1027.319,958.704,758.273,613.731,0,0,1,0,0,9917.749330000004
990,P03915.jpg,Wrench,1500,1078.78,949.174,620.614,558.6669999999998,0,0,0,0,1,8028.70288200003
578,P03927.jpg,Wrench,181,152.71200000000005,23.229,531.7869999999998,278.619,0,0,0,0,1,32780.95214399999
500,P03933.jpg,Pliers,366,167.886,93.942,407.3,275.782,0,0,1,0,0,9724.966992000003
500,P03933.jpg,Pliers,366,242.295,125.1,422.364,330.24300000000005,0,0,1,0,0,10796.120594999991
543,P03936.jpg,Pliers,584,478.628,347.283,323.409,208.265,0,0,1,0,0,15123.588679999997
543,P03936.jpg,Pliers,584,433.362,290.145,251.051,179.322,0,0,1,0,0,10272.812193000002
661,P03941.jpg,Wrench,1016,924.341,645.489,473.346,334.713,0,0,0,0,1,38658.08931599999
741,P03948.jpg,Wrench,309,213.591,52.22,343.4530000000001,243.852,0,0,0,0,1,16072.712971000015
741,P03948.jpg,Pliers,309,285.05,181.395,190.616,112.481,0,0,1,0,0,8099.0834250000025
371,P03949.jpg,Wrench,346,251.037,36.93,299.637,126.819,0,0,0,0,1,37001.543525999994
371,P03949.jpg,Pliers,346,301.156,150.798,60.185,1.29,0,0,1,0,0,8855.334410000001
653,P03983.jpg,Wrench,965,522.351,356.81699999999995,600.79,397.2480000000001,0,0,0,0,1,33693.121427999984
598,P03991.jpg,Pliers,884,434.699,317.881,429.61800000000005,299.346,0,0,1,0,0,15218.114496000011
598,P03991.jpg,Wrench,884,402.125,371.797,468.422,335.379,0,0,0,0,1,4034.928103999997
588,P03998.jpg,Pliers,770,587.039,482.351,499.425,377.465,0,0,1,0,0,12767.748480000002
522,P04007.jpg,Pliers,926,291.802,108.249,417.358,331.467,0,0,1,0,0,15765.550723000006
522,P04007.jpg,Wrench,926,310.628,112.956,464.538,330.25699999999995,0,0,0,0,1,26543.59383200001
525,P04014.jpg,Pliers,275,215.597,174.71400000000003,463.557,346.147,0,0,1,0,0,4800.073029999999
291,P04018.jpg,Pliers,362,212.508,77.27600000000002,165.563,102.845,0,0,1,0,0,8481.480575999996
291,P04018.jpg,Wrench,362,221.248,47.837,213.108,117.344,0,0,0,0,1,16606.531004
291,P04018.jpg,Wrench,362,114.074,86.015,181.411,38.103,0,0,0,0,1,4021.0791719999993
291,P04018.jpg,Wrench,362,94.755,69.916,192.539,55.3,0,0,0,0,1,3408.8795209999994
598,P04022.jpg,Pliers,572,549.469,515.309,543.951,424.074,0,0,1,0,0,4094.99832000001
598,P04022.jpg,Pliers,572,505.86,449.169,501.68300000000005,348.545,0,0,1,0,0,8681.546358000007
598,P04022.jpg,Pliers,572,450.6230000000001,345.235,579.984,437.93300000000005,0,0,1,0,0,14970.470788000011
268,P04026.jpg,Scissors,266,76.048,0.0,216.139,112.417,0,0,0,1,0,7887.8506560000005
267,P04031.jpg,Scissors,267,77.013,0.0,215.642,112.616,0,0,0,1,0,7934.341338
268,P04032.jpg,Scissors,265,74.416,1.01,216.45,112.417,0,0,0,1,0,7636.646397999998
673,P04039.jpg,Pliers,976,302.597,148.81799999999996,301.017,213.676,0,0,1,0,0,13431.211639000003
673,P04039.jpg,Pliers,976,281.515,79.37,333.771,223.813,0,0,1,0,0,22227.459910000005
450,P04047.jpg,Wrench,599,229.097,103.512,272.19,75.087,0,0,0,0,1,24753.180255000003
593,P04073.jpg,Scissors,298,210.531,178.34599999999998,408.16,359.3730000000001,0,0,0,1,0,1570.209594999999
610,P04075.jpg,Pliers,1201,778.285,726.3989999999999,472.874,354.125,0,0,1,0,0,6161.410614000011
610,P04075.jpg,Pliers,1201,1060.604,947.676,342.816,311.715,0,0,1,0,0,3512.1737279999998
643,P04076.jpg,Pliers,1219,782.205,681.525,334.539,217.562,0,0,1,0,0,11777.244360000004
643,P04076.jpg,Pliers,1219,766.715,672.2310000000001,309.206,217.562,0,0,1,0,0,8658.891695999993
496,P04079.jpg,Wrench,466,228.55900000000003,52.699,418.41,309.21,0,0,0,0,1,19203.91200000001
513,P04081.jpg,Pliers,404,168.37599999999995,74.435,466.634,341.207,0,0,1,0,0,11782.737806999996
514,P04093.jpg,Pliers,542,274.788,201.098,421.68300000000005,313.879,0,0,1,0,0,7944.076760000002
350,P04101.jpg,Pliers,363,145.753,37.361,292.41,167.092,0,0,1,0,0,13583.468656000001
505,P04103.jpg,Scissors,693,596.139,532.738,196.031,134.589,0,0,0,1,0,3895.4842419999977
674,P04107.jpg,Scissors,755,433.621,366.468,289.75,251.481,0,0,0,1,0,2569.8781569999987
408,P04111.jpg,Pliers,299,254.929,155.389,284.607,160.74200000000005,0,0,1,0,0,12329.522099999996
1035,P04120.jpg,Pliers,1500,1134.053,956.798,717.184,622.439,0,0,1,0,0,16794.02497500001
662,P04133.jpg,Pliers,962,770.0889999999998,717.5269999999998,345.958,223.991,0,0,1,0,0,6410.829454000002
305,P04144.jpg,Pliers,408,233.291,122.348,97.543,42.057,0,0,1,0,0,6155.783298
305,P04144.jpg,Pliers,408,193.372,150.861,154.797,51.246,0,0,1,0,0,4402.056561000002
305,P04144.jpg,Pliers,408,264.915,81.911,222.3,133.946,0,0,1,0,0,16169.135416000005
1025,P04156.jpg,Wrench,1500,141.042,0.0,971.553,750.637,0,0,0,0,1,31158.434472000008
667,P04161.jpg,Scissors,475,347.046,196.156,462.958,325.385,0,0,0,1,0,20758.389970000004
530,P04163.jpg,Pliers,717,623.161,471.926,370.324,312.596,0,0,1,0,0,8730.494079999999
530,P04163.jpg,Pliers,717,642.294,567.587,474.114,345.759,0,0,1,0,0,9589.016984999997
616,P04164.jpg,Pliers,702,643.128,567.309,472.528,344.046,0,0,1,0,0,9741.376758000011
616,P04164.jpg,Pliers,702,619.044,474.541,369.74300000000005,313.353,0,0,1,0,0,8148.524170000005
444,P04166.jpg,Knife,830,235.18400000000003,168.74200000000005,334.9290000000001,228.946,0,1,0,0,0,7041.722486000003
832,P04170.jpg,Wrench,1485,1426.506,1309.517,515.7819999999998,476.255,0,0,0,0,1,4624.22420299998
387,P04184.jpg,Pliers,407,324.255,224.962,195.518,113.006,0,0,1,0,0,8192.864016000001
387,P04184.jpg,Pliers,407,324.255,203.759,245.743,141.70600000000005,0,0,1,0,0,12536.042351999995
387,P04184.jpg,Pliers,407,375.454,253.405,265.922,123.32,0,0,1,0,0,17404.431498000005
373,P04185.jpg,Pliers,584,328.732,192.193,214.81,175.479,0,0,1,0,0,5370.215408999999
391,P04189.jpg,Pliers,402,322.826,239.055,160.84,105.565,0,0,1,0,0,4630.442025000001
391,P04189.jpg,Scissors,402,364.712,306.48,149.513,98.769,0,0,0,1,0,2954.9246079999984
534,P04195.jpg,Wrench,556,517.85,474.048,457.272,221.52,0,0,0,0,1,10326.409104000004
535,P04199.jpg,Pliers,826,492.241,405.128,229.99400000000003,118.407,0,0,1,0,0,9720.678331000003
535,P04199.jpg,Pliers,826,440.8130000000001,367.344,247.352,142.584,0,0,1,0,0,7697.200192000011
620,P04209.jpg,Pliers,292,253.413,156.945,579.768,380.765,0,0,1,0,0,19197.421404000008
706,P04218.jpg,Pliers,744,713.748,622.048,481.847,331.321,0,0,1,0,0,13803.234200000003
706,P04218.jpg,Pliers,744,700.513,622.994,467.94,369.771,0,0,1,0,0,7609.962710999999
486,P04220.jpg,Pliers,676,643.36,555.746,260.73900000000003,113.194,0,0,1,0,0,12927.007630000006
486,P04220.jpg,Pliers,676,627.039,568.63,244.971,152.05100000000004,0,0,1,0,0,5427.364279999997
421,P04237.jpg,Pliers,489,397.041,313.159,284.895,160.497,0,0,1,0,0,10434.753035999998
365,P04239.jpg,Pliers,617,575.4490000000002,387.291,332.43300000000005,269.415,0,0,1,0,0,11857.340844000017
478,P04244.jpg,Pliers,379,179.146,47.676,419.842,327.344,0,0,1,0,0,12160.712059999996
637,P04255.jpg,Pliers,548,376.706,204.717,462.80300000000005,311.488,0,0,1,0,0,26024.51553500001
822,P04260.jpg,Wrench,1490,975.032,821.677,598.165,432.431,0,0,0,0,1,25416.13757
581,P04261.jpg,Scissors,390,292.872,234.892,410.672,315.073,0,0,0,1,0,5542.830020000005
730,P04262.jpg,Wrench,947,622.1080000000002,222.611,681.784,443.244,0,0,0,0,1,95296.01438000002
709,P04288.jpg,Pliers,483,389.1,304.407,281.793,164.31099999999995,0,0,1,0,0,9949.903026000009
650,P04295.jpg,Pliers,479,249.543,166.767,498.61,370.568,0,0,1,0,0,10598.804592000004
680,P04304.jpg,Wrench,500,174.71400000000003,52.732,578.355,527.138,0,0,0,0,1,6247.552094
680,P04304.jpg,Wrench,500,62.897,38.119,556.2919999999998,419.189,0,0,0,0,1,3397.1381339999944
707,P04318.jpg,Wrench,1000,320.203,202.033,450.579,415.352,0,0,0,0,1,4162.774590000004
437,P04320.jpg,Knife,362,159.151,101.654,309.394,200.017,0,1,0,0,0,6288.849369000002
707,P04325.jpg,Pliers,541,481.194,345.773,560.357,382.583,0,0,1,0,0,24074.33285399999
1035,P04326.jpg,Pliers,1500,743.329,663.278,696.796,561.275,0,0,1,0,0,10848.591570999997
673,P04339.jpg,Wrench,517,116.276,68.977,295.559,136.472,0,0,0,0,1,7524.656013
673,P04339.jpg,Wrench,517,155.691,107.736,283.081,122.435,0,0,0,0,1,7703.77893
692,P04341.jpg,Pliers,712,418.877,331.121,287.064,171.597,0,0,1,0,0,10132.922052000005
990,P04342.jpg,Wrench,1491,286.075,145.879,773.187,628.644,0,0,0,0,1,20264.350428
541,P04345.jpg,Pliers,472,401.23,283.68,458.878,285.232,0,0,1,0,0,20412.087299999996
689,P04351.jpg,Wrench,900,178.399,137.23,377.633,212.368,0,0,0,0,1,6803.794785000001
651,P04360.jpg,Pliers,1386,787.22,702.686,343.981,233.093,0,0,1,0,0,9373.806192
651,P04360.jpg,Pliers,1386,817.159,718.5360000000002,322.86,187.078,0,0,1,0,0,13391.228185999977
651,P04360.jpg,Pliers,1386,755.52,663.942,363.594,238.373,0,0,1,0,0,11467.488737999996
711,P04361.jpg,Pliers,1382,753.3389999999998,670.806,422.645,304.008,0,0,1,0,0,9791.467520999975
711,P04361.jpg,Pliers,1382,806.02,725.243,381.452,247.161,0,0,1,0,0,10847.62410699999
711,P04361.jpg,Pliers,1382,788.46,705.926,403.696,295.769,0,0,1,0,0,8907.647018000001
593,P04365.jpg,Wrench,451,316.33,146.131,542.1519999999998,345.63,0,0,0,0,1,33447.847877999964
453,P04366.jpg,Scissors,365,219.835,173.456,174.796,91.86,0,0,0,1,0,3846.488744000001
666,P04371.jpg,Wrench,1017,651.294,396.72,511.655,439.884,0,0,0,0,1,18271.030553999986
540,P04377.jpg,Knife,682,518.216,467.954,418.61,325.377,0,1,0,0,0,4686.077046
540,P04378.jpg,Knife,685,517.884,467.402,419.861,326.002,0,1,0,0,0,4738.190038000002
273,P04379.jpg,Scissors,348,194.562,113.199,187.272,119.576,0,0,0,1,0,5507.949648000001
636,P04389.jpg,Knife,507,483.80800000000005,326.619,447.337,208.561,0,1,0,0,0,37532.960664000006
264,P04393.jpg,Scissors,354,145.28799999999995,44.981,229.738,132.459,0,0,0,1,0,9757.764652999997
606,P04394.jpg,Scissors,354,141.69,54.427,600.382,455.729,0,0,0,1,0,12622.854738999997
707,P04399.jpg,Wrench,900,352.224,227.573,585.753,358.825,0,0,0,0,1,28286.802128000003
707,P04399.jpg,Wrench,900,727.319,588.945,682.423,533.322,0,0,0,0,1,20631.701773999986
707,P04400.jpg,Wrench,909,734.592,600.61,681.6039999999998,535.78,0,0,0,0,1,19537.791167999974
707,P04400.jpg,Wrench,909,360.366,240.24400000000003,585.753,358.006,0,0,0,0,1,27357.425133999997
1027,P04402.jpg,Wrench,1500,331.639,142.94799999999995,902.046,773.523,0,0,0,0,1,24251.13339300001
420,P04416.jpg,Scissors,619,294.949,239.892,279.351,237.01,0,0,0,1,0,2331.168437000001
420,P04416.jpg,Scissors,619,318.545,251.69,295.411,249.177,0,0,0,1,0,3090.9740700000016
579,P04420.jpg,Wrench,613,539.004,489.154,412.61300000000006,318.685,0,0,0,0,1,4682.310800000005
647,P04429.jpg,Pliers,893,521.957,359.696,473.817,395.847,0,0,1,0,0,12651.490170000003
647,P04429.jpg,Pliers,893,347.215,263.248,440.08,291.637,0,0,1,0,0,12464.313380999996
647,P04429.jpg,Pliers,893,435.72,307.501,401.845,350.8640000000001,0,0,1,0,0,6536.732838999995
575,P04430.jpg,Pliers,345,332.287,235.407,519.0319999999998,349.797,0,0,1,0,0,16395.486799999973
526,P04432.jpg,Pliers,257,243.285,148.91,474.192,290.123,0,0,1,0,0,17371.511875
1013,P04435.jpg,Pliers,1500,261.118,120.076,597.47,481.263,0,0,1,0,0,16390.06769400001
422,P04436.jpg,Wrench,363,338.5540000000001,81.179,107.578,30.317,0,0,0,0,1,19885.049875000008
422,P04436.jpg,Pliers,363,322.41,136.067,135.94,69.926,0,0,1,0,0,12301.246802
518,P04444.jpg,Wrench,374,315.072,129.26,403.956,357.1380000000001,0,0,0,0,1,8699.346215999987
518,P04444.jpg,Wrench,374,326.478,204.821,366.742,345.1330000000001,0,0,0,0,1,2628.886112999991
672,P04453.jpg,Wrench,327,171.602,70.635,299.791,266.308,0,0,0,0,1,3380.6780610000005
672,P04454.jpg,Wrench,322,172.252,69.964,299.791,264.751,0,0,0,0,1,3584.1715200000026
943,P04455.jpg,Pliers,1477,1146.693,979.662,698.235,639.229,0,0,1,0,0,9855.831185999992
570,P04458.jpg,Wrench,959,500.825,315.605,248.343,133.418,0,0,0,0,1,21286.408499999994
665,P04469.jpg,Pliers,1464,941.276,814.78,437.68300000000005,312.851,0,0,1,0,0,15790.748672000003
707,P04474.jpg,Scissors,1179,426.957,337.071,277.721,222.832,0,0,0,1,0,4933.752653999999
632,P04504.jpg,Wrench,409,274.91900000000004,122.648,308.311,210.178,0,0,0,0,1,14942.810043000001
552,P04507.jpg,Wrench,511,392.17800000000005,354.5180000000001,335.166,266.086,0,0,0,0,1,2601.552799999997
552,P04507.jpg,Pliers,511,355.168,293.4840000000001,336.445,246.897,0,0,1,0,0,5523.678831999992
560,P04509.jpg,Scissors,351,216.30900000000003,149.409,342.619,299.143,0,0,0,1,0,2908.544400000005
647,P04526.jpg,Pliers,359,278.259,154.639,539.7909999999998,369.607,0,0,1,0,0,21038.146079999977
513,P04533.jpg,Scissors,408,352.01,236.92,368.552,292.463,0,0,0,1,0,8757.08301
705,P04536.jpg,Pliers,1081,535.693,391.468,485.249,392.121,0,0,1,0,0,13431.385800000004
705,P04536.jpg,Pliers,1081,557.67,398.335,549.786,392.121,0,0,1,0,0,25121.55277499999
662,P04544.jpg,Pliers,408,332.31,224.478,488.637,444.913,0,0,1,0,0,4714.846367999999
463,P04553.jpg,Pliers,566,423.601,388.361,388.426,268.25,0,0,1,0,0,4235.002240000001
522,P04556.jpg,Scissors,522,360.823,285.21,362.92,322.394,0,0,0,1,0,3064.292438000001
322,P04558.jpg,Pliers,358,211.98,86.884,176.111,81.71300000000002,0,0,1,0,0,11808.812207999996
707,P04560.jpg,Pliers,685,268.081,169.727,470.241,325.236,0,0,1,0,0,14261.821770000002
704,P04562.jpg,Pliers,687,267.991,174.58700000000005,468.246,322.225,0,0,1,0,0,13638.945483999987
662,P04578.jpg,Wrench,347,312.6090000000001,292.327,431.105,338.287,0,0,0,0,1,1882.5346760000098
662,P04578.jpg,Wrench,347,303.79,271.60400000000004,455.652,322.178,0,0,0,0,1,4295.994163999997
662,P04578.jpg,Wrench,347,294.09,224.426,491.706,322.178,0,0,0,0,1,11809.998592
662,P04578.jpg,Wrench,347,289.24,238.094,545.4019999999998,359.766,0,0,0,0,1,9494.538855999992
662,P04578.jpg,Wrench,347,307.759,223.544,408.093,210.95,0,0,0,0,1,16602.397745000002
662,P04578.jpg,Wrench,347,299.381,160.934,448.749,218.621,0,0,0,0,1,31860.531215999996
662,P04578.jpg,Wrench,347,268.076,175.484,469.46,242.401,0,0,0,0,1,21023.846928
446,P04587.jpg,Pliers,368,205.743,148.22899999999996,391.219,248.065,0,0,1,0,0,8233.359156000006
446,P04587.jpg,Pliers,368,239.41,151.97,424.811,265.119,0,0,1,0,0,13963.468479999996
446,P04587.jpg,Pliers,368,288.508,202.003,406.206,276.48900000000003,0,0,1,0,0,11221.169084999998
630,P04593.jpg,Pliers,369,202.083,86.741,432.167,258.42400000000004,0,0,1,0,0,20039.865105999994
671,P04596.jpg,Scissors,368,287.105,149.632,611.131,572.255,0,0,0,1,0,5344.400347999997
647,P04600.jpg,Wrench,828,293.535,168.335,575.028,380.853,0,0,0,0,1,24310.710000000006
640,P04603.jpg,Wrench,559,380.717,301.874,455.342,410.104,0,0,0,0,1,3566.6996339999982
640,P04603.jpg,Wrench,559,432.568,333.1269999999999,432.352,376.732,0,0,0,0,1,5530.90842
640,P04603.jpg,Wrench,559,502.887,302.584,513.928,362.642,0,0,0,0,1,30303.039658
640,P04603.jpg,Pliers,559,446.064,272.752,468.691,380.44,0,0,1,0,0,15294.957311999997
611,P04606.jpg,Wrench,353,181.658,48.89100000000001,464.445,431.877,0,0,0,0,1,4323.955655999996
850,P04607.jpg,Scissors,1177,993.047,919.765,588.992,523.001,0,0,0,1,0,4835.952462000001
494,P04623.jpg,Wrench,497,405.431,342.28,412.716,270.756,0,0,0,0,1,8964.915960000004
661,P04629.jpg,Wrench,493,147.83700000000005,76.42399999999998,481.006,365.35,0,0,0,0,1,8259.341928000003
661,P04634.jpg,Wrench,491,150.357,76.738,481.006,365.35,0,0,0,0,1,8514.479063999996
487,P04636.jpg,Scissors,385,211.823,149.695,217.26,148.414,0,0,0,1,0,4277.264288000001
295,P04640.jpg,Wrench,246,201.614,84.084,281.6690000000001,55.377,0,0,0,0,1,26596.09876000001
538,P04642.jpg,Wrench,960,870.953,767.268,500.596,352.848,0,0,0,0,1,15319.25137999999
538,P04642.jpg,Pliers,960,866.074,752.63,309.21,151.488,0,0,1,0,0,17892.61456799999
257,P04643.jpg,Pliers,205,143.787,55.483,123.884,11.019,0,0,1,0,0,9966.43096
257,P04644.jpg,Pliers,204,142.567,56.249,122.693,9.53,0,0,1,0,0,9768.003834000001
1035,P04652.jpg,Pliers,1498,696.6560000000002,635.746,652.422,454.537,0,0,1,0,0,12053.175350000041
609,P04658.jpg,Wrench,405,130.197,49.403,496.797,410.705,0,0,0,0,1,6955.717048000004
609,P04658.jpg,Wrench,405,186.29,82.338,494.68,381.066,0,0,0,0,1,11810.402528000002
989,P04666.jpg,Pliers,689,264.394,142.703,779.2819999999998,597.067,0,0,1,0,0,22173.925564999976
989,P04666.jpg,Pliers,689,295.911,253.013,736.8789999999998,605.089,0,0,1,0,0,5653.5274199999885
529,P04677.jpg,Pliers,403,287.272,167.447,327.33,193.701,0,0,1,0,0,16012.094924999998
527,P04679.jpg,Pliers,332,157.352,63.7,432.348,272.355,0,0,1,0,0,14983.664436
425,P04681.jpg,Pliers,478,252.058,135.44299999999998,188.123,67.468,0,0,1,0,0,14070.182825
